Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
Urbanisation\31\01.bmp;27;65.7565;69.6519;77.608;997;928;878;795;774;726;618;500;402;398;331;328;321;287;223;210;193;180;156;184.851;234;76.1405;71.332;37;14;4;12;8;2;32;0;2006;0;14;1398;426;2049;0;38;1193;564;2015;0;109;1127;593;2599;0;543;438;264;2;1;1
Urbanisation\31\01.bmp;28;39.5593;46.2529;55.4168;817;767;708;656;522;461;368;230;147;104;77;55;55;53;52;52;52;52;51;205.233;234;38.9145;43.2967;9;5;2;3;1;1;0;0;345;0;23;3207;269;404;0;9;3118;313;265;0;71;3157;351;498;0;0;2946;400;1;2;0
Urbanisation\31\01.bmp;29;42.0476;49.14;57.2659;812;735;677;622;394;364;258;204;183;127;75;50;47;46;0;0;0;0;0;200.039;234;43.7558;48.0033;10;5;2;3;3;2;115;0;376;0;66;3049;353;344;0;84;2991;425;194;0;51;3107;492;556;0;0;2812;476;1;2;0
Urbanisation\31\01.bmp;30;85.5395;90.3962;90.872;1047;1017;989;913;888;802;712;645;582;544;500;486;474;424;391;349;234;158;157;164.421;240;84.5092;92.9193;41;16;7;8;4;2;3;0;1889;0;797;801;357;2051;0;814;442;537;1977;0;1006;254;607;1975;0;1246;5;618;2;1;1
Urbanisation\31\01.bmp;31;76.9727;82.518;87.0489;1015;982;914;871;812;793;721;658;629;588;516;490;448;385;281;227;192;191;160;188.181;240;68.9894;75.8218;35;14;4;5;5;2;342;0;1260;0;766;1249;569;1329;0;808;768;939;967;0;971;684;1222;723;0;1495;58;1568;1;1;1
Urbanisation\31\01.bmp;32;65.8512;69.9586;77.8304;1020;966;888;791;575;526;481;374;327;306;253;238;205;163;154;152;57;57;50;200.177;240;62.7926;65.1148;19;11;4;3;2;2;0;0;730;0;480;2251;383;591;0;480;1870;903;352;0;655;1716;1121;298;0;1005;1794;747;1;2;1
Urbanisation\31\01.bmp;33;76.8822;82.7198;85.5679;1027;994;949;913;827;745;629;577;518;483;389;281;221;216;211;136;103;103;100;183.734;240;69.8842;79.9724;30;16;5;5;4;3;68;0;1039;3;724;1450;628;945;6;633;1041;1219;880;0;692;894;1378;391;0;1558;137;1758;1;2;1
Urbanisation\31\01.bmp;34;109.393;117.893;110.753;1020;983;921;875;857;847;763;741;717;670;638;617;583;523;472;471;451;441;362;145.613;60;70.9551;106.675;33;15;5;7;6;4;0;0;1540;43;1550;343;368;1380;1;1746;109;608;1437;0;1778;35;594;2164;86;1402;12;180;2;1;1
Urbanisation\31\01.bmp;35;99.2474;129.556;95.5986;693;501;273;177;153;145;93;91;88;78;72;69;66;65;59;59;58;57;56;112.242;112;26.1964;26.1923;0;0;0;0;0;0;0;0;61;112;603;149;2919;20;240;367;103;3114;0;288;212;65;3279;2;192;11;25;3614;0;2;0
Urbanisation\31\01.bmp;36;87.6938;109.35;89.5468;651;556;394;362;321;212;191;178;177;172;144;144;143;143;143;143;143;143;140;136.262;118;53.3201;56.0572;6;2;0;1;1;0;0;0;266;85;523;598;2372;239;85;451;480;2589;190;97;458;425;2674;400;102;65;395;2882;1;2;0
Urbanisation\31\01.bmp;37;70.8205;75.839;81.2914;1039;971;854;760;685;607;449;391;310;258;253;246;214;206;201;200;189;168;131;177.808;240;76.7841;76.1382;38;16;6;10;9;5;0;0;2026;0;146;1214;458;2299;0;67;931;547;2267;0;253;633;691;2828;0;672;49;295;2;1;1
Urbanisation\31\01.bmp;38;70.3743;76.454;79.693;1006;971;910;825;791;716;603;550;384;376;333;315;299;272;224;223;204;187;169;167.282;180;77.3124;78.3518;26;12;4;3;2;2;0;0;1425;0;481;1505;433;1440;0;380;1271;753;1407;0;612;1037;788;1156;0;985;745;958;1;1;1
Urbanisation\31\01.bmp;39;70.012;77.372;79.077;1081;1032;973;925;820;769;677;599;577;452;371;324;265;246;194;182;169;163;128;165.431;180;76.8902;78.2586;28;13;5;6;6;3;46;0;1572;0;420;1286;566;1779;0;275;1043;747;1484;0;596;890;874;1586;0;664;340;1254;1;1;1
Urbanisation\31\01.bmp;40;81.1303;88.7742;85.8158;1045;1019;998;957;910;883;821;774;691;653;600;514;478;473;360;248;204;202;179;159.389;240;76.6702;95.4729;36;15;4;5;3;2;75;0;1187;0;972;908;777;1203;0;1109;546;986;717;0;1513;480;1134;1076;0;1597;133;1038;1;2;1
Urbanisation\31\01.bmp;41;76.7027;81.4326;87.7973;1064;1017;991;948;886;782;738;708;641;592;550;526;515;424;324;271;254;225;207;195.394;240;60.9285;67.5641;33;16;5;6;5;4;441;0;981;0;905;1482;476;1042;0;879;958;965;745;0;1197;635;1267;322;0;2042;41;1439;1;2;1
Urbanisation\31\01.bmp;42;75.5468;81.7661;86.9181;1090;1073;1029;975;922;819;738;713;621;529;436;405;381;336;211;136;59;0;0;195.061;240;56.8941;66.31;31;15;3;7;4;2;50;0;1369;0;566;1356;553;1613;0;436;1073;722;1299;0;890;761;894;669;0;1396;435;1344;1;2;1
Urbanisation\31\01.bmp;43;92.3829;95.8327;96.0525;1051;1016;976;942;900;864;761;735;664;638;454;430;384;312;302;245;244;243;235;164.402;240;86.6212;95.5809;40;16;7;12;11;6;12;0;1918;0;768;689;469;2146;0;602;364;732;1942;0;994;150;758;1459;0;1644;0;741;2;1;1
Urbanisation\31\01.bmp;44;92.0596;93.8809;96.4787;1048;1031;1000;964;928;848;727;692;638;611;585;579;510;485;424;394;319;303;291;175.321;240;89.6621;91.3598;42;16;7;13;8;4;0;0;2175;0;660;642;367;2388;0;554;360;542;2412;0;716;89;627;3204;0;609;0;31;2;1;1
Urbanisation\31\01.bmp;45;90.2479;112.926;91.8645;898;818;776;680;635;593;544;535;522;455;389;348;327;319;292;289;177;176;175;132.407;120;46.6933;48.1693;16;9;3;3;2;1;0;0;847;0;895;399;1703;769;0;707;253;2115;590;0;807;155;2292;1028;71;773;13;1959;1;2;0
Urbanisation\31\01.bmp;46;101.48;136.848;96.1618;367;143;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;112.255;111;5.18353;5.33326;0;0;0;0;0;0;0;0;0;9;139;4;3692;0;0;84;1;3759;0;0;2;0;3842;0;0;0;0;3844;0;2;0
Urbanisation\31\01.bmp;47;81.9461;95.584;86.7976;961;785;711;610;587;534;517;497;495;429;326;324;309;279;272;236;210;209;207;150.726;120;68.9079;75.0264;22;12;3;8;6;2;99;0;1210;1;396;1008;1229;1083;0;310;887;1564;1158;0;417;529;1740;807;0;794;323;1920;1;2;1
Urbanisation\31\01.bmp;48;77.232;82.5713;85.5226;1018;962;912;873;797;683;574;546;506;441;420;362;346;295;262;202;199;174;30;164.004;240;82.8107;87.0654;33;16;5;10;8;4;25;0;1816;0;434;1041;553;1933;0;324;786;801;1950;0;607;339;948;1844;0;986;0;1014;2;1;1
Urbanisation\31\01.bmp;49;72.3083;76.6975;81.615;1028;999;938;876;791;626;550;536;467;401;260;203;115;98;73;67;43;34;0;174.069;240;82.326;75.8069;33;18;8;8;7;3;99;0;1669;0;328;1447;400;1834;0;198;1349;463;1707;0;691;717;729;1630;0;552;124;1538;1;1;1
Urbanisation\31\01.bmp;50;77.3015;87.6805;83.7549;1047;1027;971;935;896;846;831;754;683;654;601;541;443;405;319;312;181;179;159;150.184;180;70.2029;76.2738;29;13;5;8;7;3;142;0;812;0;1047;1157;828;923;0;846;701;1374;543;0;1250;591;1460;230;0;1840;420;1354;1;2;1
Urbanisation\31\01.bmp;51;73.1818;81.4102;84.6566;993;943;870;835;786;757;680;656;571;494;471;404;372;348;331;307;136;128;111;181.211;180;59.0782;59.4084;29;13;5;2;2;1;350;0;687;11;974;1480;692;597;0;854;1205;1188;366;0;991;1054;1433;251;0;1668;746;1179;2;1;1
Urbanisation\31\01.bmp;52;86.2856;93.3717;94.7882;1040;1004;972;958;924;888;824;774;727;626;530;460;381;302;286;267;204;154;126;170.476;180;66.718;67.3945;43;16;5;6;3;2;114;0;1611;4;1006;761;462;1708;17;857;372;890;1387;0;1373;291;793;807;0;2128;0;909;2;1;1
Urbanisation\31\01.bmp;53;83.014;89.8143;90.8593;1093;1046;1012;988;959;897;782;731;702;618;470;425;378;336;306;225;143;140;124;163.926;180;76.4833;78.1545;33;16;5;9;6;3;84;0;1711;0;744;817;572;1648;0;812;487;897;1307;0;1472;242;823;1398;0;1760;0;686;2;1;1
Urbanisation\31\01.bmp;54;92.8522;96.0702;97.2999;1054;1036;976;956;927;899;834;787;662;607;536;527;454;435;422;314;255;252;194;148.398;0;91.3379;116.314;50;17;3;13;7;3;0;0;2204;0;508;677;455;2445;0;300;232;867;2405;0;558;200;681;2716;0;977;0;151;2;1;1
Urbanisation\31\01.bmp;55;91.9886;101.716;94.1727;964;911;826;761;734;678;654;638;603;522;499;441;400;375;326;283;259;227;194;149.253;240;76.143;104.102;30;13;6;6;4;3;100;0;1355;0;985;662;842;1349;0;844;330;1321;1285;0;977;88;1494;1616;218;1382;4;624;2;1;1
Urbanisation\31\01.bmp;56;103.181;135.922;96.6597;389;102;59;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;110.191;114;4.55357;5.9368;0;0;0;0;0;0;0;0;0;0;64;3;3777;0;0;25;0;3819;0;0;16;0;3828;0;5;0;0;3839;0;2;0
Urbanisation\31\01.bmp;57;82.2258;98.0237;85.3221;866;733;616;527;455;391;371;357;333;333;286;277;186;178;161;161;160;159;159;152.883;111;61.7344;73.289;19;8;3;4;2;1;19;0;715;0;263;1198;1668;768;0;289;894;1893;632;0;539;432;2241;391;0;780;233;2440;1;2;1
Urbanisation\31\01.bmp;58;85.1714;90.942;90.9472;1021;971;944;878;803;734;559;519;508;446;332;322;318;259;253;230;189;157;27;163.446;180;72.8074;74.6662;34;15;6;11;7;4;0;0;1653;0;672;1050;469;1606;0;638;587;1013;1791;0;949;187;917;1268;0;1770;0;806;1;1;1
Urbanisation\31\01.bmp;59;87.6782;91.8858;93.9113;1023;967;918;859;779;719;610;597;564;548;484;458;448;433;383;259;239;157;137;168.867;60;79.0154;127.715;31;14;6;7;3;3;101;0;1589;2;635;1159;459;1433;0;701;825;885;1593;0;679;448;1124;2005;0;1030;85;724;2;1;1
Urbanisation\31\01.bmp;60;74.6124;83.7875;84.1178;965;911;851;804;739;724;685;673;576;563;549;494;456;385;358;357;346;334;247;169.166;180;65.6536;66.5417;20;9;5;3;3;2;112;0;802;0;798;1565;679;848;0;842;1058;1096;620;0;1194;836;1194;24;52;2058;461;1249;1;2;1
Urbanisation\31\01.bmp;61;97.0957;102.153;102.54;1097;1059;1009;993;966;928;799;763;677;657;643;641;595;590;533;516;492;482;438;152.668;0;82.3788;121.77;42;16;6;8;6;4;225;0;1437;6;1303;712;386;1306;43;1359;475;661;1506;0;1506;204;628;963;0;2718;36;127;2;1;1
Urbanisation\31\01.bmp;62;94.6298;101.589;100.801;1072;1037;1019;973;929;849;807;768;721;665;644;635;527;523;430;387;352;165;107;154.289;0;75.9343;129.241;44;20;6;6;5;4;0;0;1818;3;1028;274;721;1540;0;1029;173;1102;1565;0;1195;26;1058;2457;0;1300;0;87;2;1;1
Urbanisation\31\01.bmp;63;89.9472;93.9321;94.5578;1059;1035;1002;960;922;873;808;747;682;602;545;522;422;381;355;334;305;293;257;147.543;0;87.3065;121.287;41;19;5;9;8;5;0;0;1803;12;901;719;409;1956;0;910;219;759;1593;0;1537;21;693;1889;0;1631;3;321;2;1;1
Urbanisation\31\01.bmp;64;88.7505;94.1943;92.9711;1046;987;909;865;788;733;663;643;618;541;499;411;292;277;202;145;131;97;84;147.053;0;85.382;120.161;39;15;6;6;4;3;14;0;1742;29;789;740;544;1798;0;739;333;974;1487;0;1281;153;923;2035;127;1198;0;484;2;1;1
Urbanisation\31\01.bmp;65;100.313;132.991;95.8494;615;311;249;219;163;162;109;108;102;92;87;87;65;65;64;64;64;64;63;117.62;112;34.1153;34.2847;8;3;1;0;0;0;8;0;325;0;261;130;3128;355;0;129;25;3335;254;0;273;9;3308;219;148;362;0;3115;0;2;0
Urbanisation\31\01.bmp;66;89.717;114.732;89.4912;710;543;431;391;371;358;330;314;277;265;248;245;242;240;177;177;121;121;121;132.511;115;46.4537;49.0758;10;5;1;2;2;1;0;0;440;0;327;706;2371;448;0;208;439;2749;384;0;425;246;2789;176;0;352;3;3313;1;2;0
Urbanisation\31\01.bmp;67;83.064;89.0606;88.852;1021;982;926;867;796;779;688;655;613;570;543;504;370;349;278;271;221;149;148;165.597;240;75.5767;90.0096;40;15;6;6;6;3;97;0;1571;0;969;755;549;1671;0;962;340;871;1165;0;1546;119;1014;766;0;2427;18;633;2;1;1
Urbanisation\31\01.bmp;68;95.2453;100.783;98.3874;966;928;822;755;712;674;620;615;558;531;519;506;470;463;425;388;374;371;359;149.972;60;76.6528;112.49;30;17;5;5;5;2;60;0;1481;14;1279;575;495;1286;9;1241;216;1092;1135;1;1735;39;934;1394;1;2312;0;137;1;1;1
Urbanisation\31\01.bmp;69;99.3554;112.884;95.9527;780;711;613;597;520;515;492;481;478;469;452;424;394;384;311;259;232;186;184;123.708;105;59.7194;61.5423;16;6;3;3;2;1;0;0;533;77;1310;537;1387;375;65;1251;257;1896;309;134;1161;197;2043;416;222;869;254;2083;0;2;1
Urbanisation\31\01.bmp;70;91.0866;98.8234;96.7063;974;942;851;825;808;764;730;639;599;551;537;516;464;462;444;416;354;351;328;147.746;0;74.4668;128.835;41;20;7;5;5;2;465;0;1323;26;1287;638;570;1364;1;1254;310;915;1239;0;1411;136;1058;1199;77;2143;53;372;2;1;1
Urbanisation\31\01.bmp;71;94.9136;100.834;101.714;982;931;861;793;738;662;596;532;518;484;477;441;431;419;413;411;407;404;403;159.826;0;77.0369;126.578;43;18;6;6;5;3;240;0;1988;34;869;700;253;1924;33;1043;409;435;1957;0;1389;75;423;1900;0;1806;0;138;2;1;1
Urbanisation\31\01.bmp;72;96.3473;99.2047;99.4243;997;968;823;774;653;627;604;571;539;499;496;413;365;365;321;305;303;288;261;141.766;0;91.0291;115.06;41;19;6;4;3;2;112;0;2005;31;1027;313;468;1967;4;979;54;840;1948;0;1195;0;701;2857;0;845;0;142;2;1;1
Urbanisation\31\01.bmp;73;91.4134;95.5874;96.7305;1014;981;926;920;829;797;744;654;642;566;544;502;455;454;417;374;320;317;266;147.767;0;87.7217;122.077;40;20;6;5;4;2;156;0;1256;31;1472;569;516;1232;0;1580;148;884;695;0;2284;32;833;638;0;2788;0;418;2;1;1
Urbanisation\31\01.bmp;74;94.3613;118.389;94.8286;818;695;618;500;445;436;405;362;336;310;302;293;291;286;276;270;253;247;214;131.163;120;51.671;52.8634;14;6;1;2;2;1;31;0;419;3;709;418;2295;320;0;554;267;2703;227;0;804;158;2655;348;260;729;183;2324;0;2;0
Urbanisation\31\01.bmp;75;99.3226;133.988;96.0187;426;236;140;135;117;115;115;115;111;108;107;107;107;106;106;103;103;103;103;120.599;112;26.7007;27.9961;3;3;1;0;0;0;0;0;144;0;155;230;3315;129;0;176;74;3465;45;0;258;0;3541;2;0;133;21;3688;0;2;0
Urbanisation\31\01.bmp;76;90.8005;103.53;93.6379;963;911;844;820;803;794;749;733;694;664;620;576;539;462;299;295;211;166;140;142.034;120;63.8016;66.4211;26;10;5;2;2;2;0;0;920;33;1478;548;865;698;1;1590;291;1264;464;0;1928;123;1329;445;358;1785;19;1237;1;2;0
Urbanisation\31\01.bmp;77;87.2014;101.824;90.7071;945;900;792;766;736;708;633;553;535;527;515;498;436;408;400;391;333;299;223;147.015;120;61.6414;65.7045;20;12;5;2;2;1;67;0;444;10;1448;715;1227;411;0;1329;297;1807;164;0;1403;112;2165;209;8;1341;275;2011;1;2;1
Urbanisation\31\01.bmp;78;108.099;114.271;105.139;949;918;860;816;752;726;711;615;576;556;469;453;445;414;387;374;360;326;301;125.18;60;74.8341;94.0988;28;10;5;1;1;1;62;0;1039;188;1394;417;806;987;149;1421;178;1109;900;198;1617;17;1112;722;418;1988;0;716;1;1;1
Urbanisation\31\01.bmp;79;113.023;142.917;103.936;473;380;187;116;80;71;71;71;71;71;67;67;67;67;67;66;66;11;11;105.253;109;13.5471;14.0559;2;2;1;0;0;0;0;0;41;199;417;10;3177;21;197;351;2;3273;0;332;362;0;3150;0;264;0;0;3580;0;2;0
Urbanisation\31\01.bmp;80;88.0528;97.6163;95.2427;1045;1005;944;887;847;832;805;762;747;720;703;614;595;589;524;477;450;438;376;162.508;120;65.5541;78.1329;34;13;7;11;7;4;571;0;1349;20;1089;737;649;1305;12;1186;295;1046;1163;0;1633;213;835;1479;54;2082;0;229;2;1;1
Urbanisation\31\01.bmp;81;117.965;129.448;121.315;984;942;920;915;898;880;852;842;817;811;765;750;696;687;638;628;606;595;479;135.604;120;63.4947;65.3843;34;14;3;6;3;2;102;0;1945;33;1278;128;460;1752;0;1357;0;735;2319;1;1099;0;425;2667;0;1177;0;0;2;1;1
Urbanisation\31\01.bmp;82;84.6899;93.116;91.7318;1012;971;905;866;778;667;588;572;546;508;483;416;413;345;324;278;275;251;230;156.3;180;75.0888;78.7411;26;11;6;3;3;3;12;0;1166;6;856;1272;544;1253;0;850;772;969;1302;0;1011;520;1011;1335;99;1159;689;562;1;2;1
Urbanisation\31\01.bmp;83;73.2893;84.0401;81.8884;1053;1017;963;919;898;838;764;700;615;543;497;428;394;317;271;261;140;138;75;157.836;180;66.4489;70.0488;19;10;4;1;1;1;55;0;703;0;852;1464;825;751;0;769;1005;1319;549;0;922;984;1389;259;0;1469;1726;390;1;2;0
Urbanisation\31\01.bmp;84;63.6254;77.6584;74.8478;1024;959;856;741;670;631;556;452;395;378;318;306;223;175;123;123;121;121;78;174.174;180;42.0941;42.4955;3;2;2;0;0;0;0;0;52;0;374;2469;949;77;0;340;1793;1634;29;0;497;2107;1211;10;3;106;3062;663;0;2;0
Urbanisation\31\01.bmp;85;105.367;116.705;105.398;900;826;732;682;565;504;461;440;413;355;347;341;321;316;282;280;276;274;232;132.674;60;66.0965;95.9511;19;9;3;1;1;1;0;0;1048;77;1245;504;970;1065;107;1237;255;1180;741;119;1771;87;1126;985;515;701;44;1599;1;2;1
Urbanisation\31\01.bmp;86;91.5351;95.6569;95.2921;1087;1043;993;940;894;852;804;723;604;550;464;417;387;305;295;228;225;200;154;156.813;240;84.3471;96.8633;41;15;4;10;8;4;115;0;1658;0;1063;594;529;1553;0;974;172;1145;1176;0;1738;27;903;2122;106;1544;0;72;2;1;1
Urbanisation\31\01.bmp;87;104.222;110.022;105.87;977;935;851;838;804;784;744;718;700;606;565;525;518;502;479;444;440;376;337;138.311;60;78.6218;104.289;30;14;3;2;2;1;6;0;1103;108;1785;361;487;867;102;2058;104;713;666;8;2445;16;709;861;85;2553;64;281;1;1;1
Urbanisation\31\01.bmp;88;99.7646;102.92;101.587;1021;963;865;795;757;685;635;558;554;551;530;509;477;471;445;393;316;243;147;153.503;240;88.7035;103.635;33;13;5;6;5;3;63;0;1645;30;883;776;510;1582;9;989;247;1017;1565;0;1141;69;1069;2364;69;1344;0;67;2;1;1
Urbanisation\31\01.bmp;89;118.63;134.829;111.202;816;698;660;577;549;517;472;444;425;409;375;369;355;349;322;318;266;201;200;109.2;60;50.1298;69.1579;17;8;3;3;3;3;0;0;702;81;1223;118;1720;722;223;1167;10;1722;655;363;1312;3;1511;770;690;592;0;1792;1;2;0
Urbanisation\31\01.bmp;90;110.695;123.328;114.01;1038;1009;945;936;826;817;804;794;780;749;706;693;607;602;508;496;477;423;405;135.434;120;57.2004;59.2465;18;10;6;4;3;3;0;0;1359;13;1327;527;618;1167;17;1491;178;991;1063;26;1672;178;905;1331;469;1739;0;305;2;1;1
Urbanisation\31\01.bmp;91;112.512;127.998;117.534;1024;936;892;849;835;799;741;736;718;693;661;636;602;593;530;504;476;426;422;148.332;180;53.1767;61.8939;23;11;5;1;1;1;0;0;1024;10;1409;606;795;894;34;1567;367;982;1100;47;1434;395;868;1341;540;820;260;883;2;1;1
Urbanisation\31\01.bmp;92;82.8052;115.103;88.41;784;589;501;488;456;422;422;413;387;383;350;347;343;264;263;250;248;181;128;136.903;120;29.54;34.0354;4;4;2;0;0;0;0;0;105;1;517;769;2452;92;55;406;743;2548;57;89;729;468;2501;168;147;60;753;2716;0;2;0
Urbanisation\31\01.bmp;93;77.2071;98.7737;84.2255;949;888;852;836;801;770;715;691;667;631;563;518;380;239;216;161;128;119;110;149.003;120;37.3376;47.2812;5;4;3;0;0;0;0;0;39;0;967;1022;1816;4;0;860;834;2146;0;0;1182;637;2025;0;0;5;1307;2532;0;2;1
Urbanisation\31\01.bmp;94;85.5991;101.017;93.3866;1022;978;882;825;779;680;659;609;540;474;407;364;354;348;265;176;92;92;86;155.298;120;50.7157;61.7929;6;2;2;1;1;1;0;0;264;70;799;1395;1316;208;79;788;924;1845;229;117;853;556;2089;255;96;413;719;2361;1;2;0
Urbanisation\31\01.bmp;95;150.111;152.727;146.055;966;954;944;912;863;801;761;751;745;743;725;698;666;661;597;507;460;446;445;115.179;60;79.1581;92.6015;36;13;6;3;3;2;0;0;1498;107;1661;109;469;1668;83;1734;61;298;1750;41;1860;36;157;2572;249;798;0;225;2;1;1
Urbanisation\31\01.bmp;96;121.215;124.267;122.072;1038;997;958;940;912;832;763;749;733;675;652;640;626;603;599;576;571;474;411;140.119;60;84.8195;110.077;39;17;5;1;1;1;0;0;1704;38;1391;310;401;1666;6;1349;119;704;1611;0;1455;73;705;2349;0;1381;1;113;2;1;1
Urbanisation\31\01.bmp;97;105.878;109.226;108.243;959;913;800;762;720;715;668;623;595;525;513;498;448;444;443;403;370;279;258;146.868;60;83.262;113.308;32;13;7;4;4;3;0;0;1192;43;1448;733;428;1001;61;1640;329;813;959;26;1693;127;1039;1331;105;2257;1;150;2;1;1
Urbanisation\31\01.bmp;98;100.409;109.827;101.749;1031;996;911;874;781;721;655;621;568;551;526;511;465;448;268;261;238;180;167;138.864;120;66.6223;68.4722;23;12;4;2;2;1;0;0;895;27;1398;512;1012;687;37;1498;193;1429;753;29;1551;89;1422;414;337;2127;205;761;1;2;1
Urbanisation\31\01.bmp;99;106.996;127.584;97.4847;662;535;442;349;325;310;199;181;180;155;151;141;124;116;37;32;32;32;32;108.095;97;35.1227;36.6358;4;4;1;0;0;0;13;0;175;129;713;111;2716;115;88;395;59;3187;121;43;397;77;3206;5;235;182;143;3279;1;2;0
Urbanisation\32\01.bmp;0;70.8598;79.3416;86.4037;995;954;921;852;786;713;629;584;560;543;509;442;360;333;328;293;263;261;225;192.983;180;52.4094;55.4386;29;14;6;6;5;4;59;0;1301;0;441;1474;628;1317;0;233;1215;1079;1419;0;389;921;1115;1821;0;178;772;1073;2;2;1
Urbanisation\32\01.bmp;1;72.4337;82.826;85.4753;1008;961;914;874;838;771;753;720;708;671;620;609;566;516;474;472;423;421;368;181.869;180;58.0588;58.3325;34;17;6;2;1;1;65;0;1154;0;556;1491;643;1347;0;414;1137;946;1460;0;501;742;1141;1930;0;139;359;1416;2;1;1
Urbanisation\32\01.bmp;2;81.5632;92.1363;93.6298;1015;978;921;892;846;845;826;795;770;722;700;687;675;652;542;496;454;441;422;179.286;180;58.8533;58.8576;29;12;3;2;2;2;172;0;1242;0;803;831;968;1327;0;761;602;1154;1431;0;636;403;1374;1216;0;428;250;1950;1;1;1
Urbanisation\32\01.bmp;3;72.1967;91.1158;83.1912;969;926;849;817;774;754;724;718;692;682;623;538;509;487;440;420;397;347;284;163.716;120;53.1312;68.1514;20;10;5;1;1;1;0;0;1027;0;571;1148;1098;1044;0;594;990;1216;1164;0;674;768;1238;339;0;1137;489;1879;1;2;0
Urbanisation\32\01.bmp;4;82.596;92.5107;92.5994;1019;983;949;940;897;881;874;863;836;823;766;761;745;735;677;622;609;577;540;178.246;240;64.0499;79.3179;26;16;6;3;3;1;41;0;1626;0;787;662;769;1906;0;951;327;660;1696;0;1224;143;781;1533;0;817;192;1302;2;1;1
Urbanisation\32\01.bmp;5;79.7838;89.6967;88.9896;1043;1008;984;959;929;908;899;873;861;836;806;772;738;707;674;636;597;578;530;169.133;180;65.6896;66.5826;29;14;4;3;1;1;0;0;1688;0;679;839;638;1935;0;642;518;749;1709;0;990;198;947;1628;0;424;144;1648;2;1;1
Urbanisation\32\01.bmp;6;83.4498;91.2341;93.5096;1025;981;933;890;851;838;763;740;700;672;592;577;574;567;542;533;530;322;271;179.504;240;65.8169;77.4042;37;17;7;6;6;4;0;0;1694;0;693;699;758;1791;0;596;377;1080;1970;0;828;107;939;1616;0;961;120;1147;2;1;1
Urbanisation\32\01.bmp;7;74.257;82.4035;85.2843;1004;958;924;910;877;855;822;780;753;724;671;660;618;566;553;550;452;272;209;178.591;180;67.4954;67.5101;26;13;5;2;2;2;0;0;1732;0;426;1041;645;2073;0;363;641;767;2153;0;328;596;767;2268;0;462;673;441;2;1;1
Urbanisation\32\01.bmp;8;80.9116;93.0237;89.1751;1028;974;930;900;873;845;802;747;737;698;663;596;570;543;511;492;388;364;307;168.073;180;59.7929;60.9712;16;10;5;4;3;3;0;0;1084;0;800;778;1182;1189;0;873;584;1198;1075;0;992;359;1418;417;0;1035;320;2072;1;2;1
Urbanisation\32\01.bmp;9;78.4259;88.1194;89.9324;1060;1024;999;964;896;811;764;714;675;587;549;488;465;461;415;400;365;339;323;180.88;180;57.9265;58.0852;31;15;6;3;2;2;0;0;1406;0;579;1064;795;1713;0;559;709;863;1744;0;609;426;1065;1588;0;884;48;1324;2;1;1
Urbanisation\32\01.bmp;10;90.3663;101.395;97.7994;975;918;883;835;808;787;736;704;665;658;620;619;602;580;554;546;533;526;423;161.381;120;66.7991;77.8983;27;12;4;0;0;0;92;0;1580;0;1136;431;697;1379;0;1546;249;670;1334;0;1339;229;942;842;0;1778;133;1091;1;1;1
Urbanisation\32\01.bmp;11;78.1683;89.398;89.1384;949;908;874;842;816;797;772;751;739;738;704;695;640;601;595;587;547;518;425;173.464;180;62.5522;62.8929;31;11;6;6;6;6;128;0;1497;0;770;860;717;1479;0;771;627;967;1436;0;926;518;964;1284;0;1001;279;1280;1;1;1
Urbanisation\32\01.bmp;12;74.9766;87.8868;86.7404;993;930;895;880;844;782;771;755;733;701;633;630;605;586;538;531;508;487;469;175.306;180;55.812;56.0091;24;10;4;4;3;1;69;0;1427;0;674;806;937;1172;0;786;641;1245;1336;0;1101;268;1139;1649;0;1000;0;1195;1;1;1
Urbanisation\32\01.bmp;13;75.3681;89.3478;86.5598;1052;1005;981;964;953;943;880;863;842;799;758;727;711;702;684;628;581;556;479;171.136;180;53.7552;54.4812;21;10;5;3;3;3;25;0;1097;0;714;851;1182;857;0;667;630;1690;947;0;898;432;1567;501;0;1377;542;1424;1;2;1
